# Loads the data for the Buses and assigns the columns
param: BUS: bus_num bus_Pd:= 
4	18	2	2	1	157.6	47.28	0	9.275	1076.21	26.26666667	0	157.6	157.6	0
5	49	1	1	1	1.3	0.39	0	19	236.03	0.216666667	0	1.3	1.3	0
6	50	1	1	1	2.6	0.78	0	19	236.07	0.433333333	0	2.6	2.6	0
7	63	1	1	1	3.2	0.96	0	23.152	604.8	0.533333333	0	3.2	3.2	0
8	71	1	1	1	4	1.2	0	0	0	0.666666667	0	4	4	0
9	72	1	1	1	2	0.6	0	0	0	0.333333333	0	2	2	0
10	73	1	1	1	1.4	0.42	0	0	0	0.233333333	0	1.4	1.4	0
11	82	1	1	1	361.9	108.57	0	0	0	60.31666667	0	361.9	361.9	0
12	125	1	1	1	162	48.6	0	0	0	27	0	162	162	0
13	126	1	1	1	162	48.6	0	0	0	27	0	162	162	0
14	127	1	1	1	162	48.6	0	0	0	27	0	162	162	0
15	128	1	1	1	162	48.6	0	0	0	27	0	162	162	0
16	144	6	4	1	602.55	180.76	0	6.87	1363.88	100.425	0	602.55	602.55	0
17	145	6	4	1	602.55	180.76	0	8.143	1060.19	100.425	0	602.55	602.55	0
18	167	1	1	1	193.5	58.05	0	0	0	32.25	0	193.5	193.5	0
19	168	1	1	1	193.5	58.05	0	0	0	32.25	0	193.5	193.5	0
20	169	1	1	1	387	116.1	0	0	0	64.5	0	387	387	0
21	197	2	2	1	293.6	88.08	0	19	1081.02	48.93333333	0	293.6	293.6	0
22	198	2	2	1	207.3	62.19	0	19	879.08	34.55	0	207.3	207.3	0
23	222	1	1	1	5.2	1.56	0	0	0	0.866666667	0	5.2	5.2	0
24	223	1	1	1	18	5.4	0	0	0	3	0	18	18	0
25	224	1	1	1	511.2	153.36	0	0	0	85.2	0	511.2	511.2	0
26	225	1	1	1	514.8	154.44	0	0	0	85.8	0	514.8	514.8	0
27	231	1	1	1	2.9	0.87	0	19	236.08	0.483333333	0	2.9	2.9	0
28	248	2	2	1	133.2	39.96	0	24.033	799.8	22.2	0	133.2	133.2	0
29	249	2	2	1	133.2	39.96	0	24.033	799.8	22.2	0	133.2	133.2	0
30	250	8	8	1	532.8	159.84	0	26.742	2763.98	88.8	0	532.8	532.8	0
31	254	1	1	1	4.1	1.23	0	19	236.11	0.683333333	0	4.1	4.1	0
32	255	1	1	1	3.3	0.99	0	19	236.09	0.55	0	3.3	3.3	0
33	256	1	1	1	2.9	0.87	0	19	236.08	0.483333333	0	2.9	2.9	0
34	257	1	1	1	5.4	1.62	0	19	236.14	0.9	0	5.4	5.4	0
35	258	1	1	1	1.1	0.33	0	19	236.03	0.183333333	0	1.1	1.1	0
36	264	1	1	1	39.2	11.76	0	23.396	658.8	6.533333333	0	39.2	39.2	0
37	265	1	1	1	10.6	3.18	0	23.202	615.9	1.766666667	0	10.6	10.6	0
38	275	1	1	1	101.2	30.36	0	23.816	751.8	16.86666667	0	101.2	101.2	0
39	301	1	1	1	2.9	0.87	0	19	236.08	0.483333333	0	2.9	2.9	0
40	302	1	1	1	2.9	0.87	0	19	236.08	0.483333333	0	2.9	2.9	0
41	305	1	1	1	1	0.3	0	0	0	0.166666667	0	1	1	0
42	306	1	1	1	2.4	0.72	0	0	0	0.4	0	2.4	2.4	0
43	319	1	1	1	42.3	12.69	0	0	0	7.05	0	42.3	42.3	0
44	350	1	1	1	15	4.5	0	0	0	2.5	0	15	15	0
45	351	1	1	1	6.2	1.86	0	0	0	1.033333333	0	6.2	6.2	0
46	352	1	1	1	14.4	4.32	0	0	0	2.4	0	14.4	14.4	0
47	353	1	1	1	74	22.2	0	0	0	12.33333333	0	74	74	0
48	361	1	1	1	1.6	0.48	0	23.141	602.4	0.266666667	0	1.6	1.6	0
49	362	1	1	1	11	3.3	0	23.205	616.5	1.833333333	0	11	11	0
50	363	1	1	1	3.2	0.96	0	23.152	604.8	0.533333333	0	3.2	3.2	0
51	388	1	1	1	10	3	0	23.198	615	1.666666667	0	10	10	0
52	389	2	2	1	173.33	52	0	24.305	859.99	28.88833333	0	173.33	173.33	0
53	390	2	2	1	173.33	52	0	24.305	859.99	28.88833333	0	173.33	173.33	0
54	391	2	2	1	173.33	52	0	24.305	859.99	28.88833333	0	173.33	173.33	0
55	392	1	1	1	116.4	34.92	0	23.919	774.6	19.4	0	116.4	116.4	0
56	393	1	1	1	116.4	34.92	0	23.919	774.6	19.4	0	116.4	116.4	0
57	394	1	1	1	116.4	34.92	0	23.919	774.6	19.4	0	116.4	116.4	0
58	395	1	1	1	116.4	34.92	0	23.919	774.6	19.4	0	116.4	116.4	0
59	396	1	1	1	116.4	34.92	0	23.919	774.6	19.4	0	116.4	116.4	0
60	409	1	1	1	100	30	0	23.808	750	16.66666667	0	100	100	0
61	410	1	1	1	136.95	41.08	0	24.059	805.42	22.825	0	136.95	136.95	0
62	411	1	1	1	136.95	41.08	0	24.059	805.42	22.825	0	136.95	136.95	0
63	412	1	1	1	136.95	41.08	0	24.059	805.42	22.825	0	136.95	136.95	0
64	413	1	1	1	136.95	41.08	0	24.059	805.42	22.825	0	136.95	136.95	0
65	414	1	1	1	111.1	33.33	0	23.883	766.65	18.51666667	0	111.1	111.1	0
66	430	1	1	1	1	0.3	0	0	0	0.166666667	0	1	1	0
67	431	1	1	1	3.3	0.99	0	0	0	0.55	0	3.3	3.3	0
68	432	1	1	1	1.2	0.36	0	0	0	0.2	0	1.2	1.2	0
69	433	1	1	1	6.7	2.01	0	0	0	1.116666667	0	6.7	6.7	0
70	434	1	1	1	4.3	1.29	0	0	0	0.716666667	0	4.3	4.3	0
71	435	1	1	1	197	59.1	0	0	0	32.83333333	0	197	197	0
72	436	1	1	1	197	59.1	0	0	0	32.83333333	0	197	197	0
73	437	1	1	1	197	59.1	0	0	0	32.83333333	0	197	197	0
74	438	1	1	1	197	59.1	0	0	0	32.83333333	0	197	197	0
75	439	1	1	1	197	59.1	0	0	0	32.83333333	0	197	197	0
76	442	1	1	1	108	32.4	0	23.862	762	18	0	108	108	0
77	443	1	1	1	175	52.5	0	24.316	862.5	29.16666667	0	175	175	0
78	444	1	1	1	3.3	0.99	0	23.152	604.95	0.55	0	3.3	3.3	0
79	455	1	1	1	222.83	66.85	0	24.641	934.24	37.13833333	0	222.83	222.83	0
80	456	4	4	1	445.67	133.7	0	26.152	1344.19	74.27833333	0	445.67	445.67	0
81	458	1	1	1	109.6	32.88	0	0	0	18.26666667	0	109.6	109.6	0
82	463	1	1	1	7.2	2.16	0	19	236.19	1.2	0	7.2	7.2	0
83	480	1	1	1	56	16.8	0	0	0	9.333333333	0	56	56	0
84	481	1	1	1	45	13.5	0	0	0	7.5	0	45	45	0
85	482	1	1	1	45	13.5	0	0	0	7.5	0	45	45	0
86	483	1	1	1	24	7.2	0	0	0	4	0	24	24	0
87	484	1	1	1	28	8.4	0	0	0	4.666666667	0	28	28	0
88	494	1	1	1	5.8	1.74	0	19	236.15	0.966666667	0	5.8	5.8	0
89	497	1	1	1	60	18	0	0	0	10	0	60	60	0
90	498	1	1	1	18	5.4	0	0	0	3	0	18	18	0
;

param: BRANCH: branch_fbus branch_tbus branch_b branch_rateA branch_rateC branch_radial:=
1	2	1	-318.4713376	76.5	0	0
2	3	479	-14.34740814	320.29	0	0
3	4	3	-284.2524161	225.06	0	0
4	6	5	-280.6623632	4.49	0	0
5	7	232	-67.53106429	1493.89	0	0
6	7	262	-72.73256237	1493.89	0	0
7	8	7	-77.51937984	567	0	0
8	8	287	-27.94388867	320.29	0	0
9	8	457	-52.75652862	320.29	0	0
10	9	7	-73.42143906	680	0	0
11	9	7	-73.42143906	680	0	0
12	10	349	-74.29420505	320.29	0	0
13	11	10	-312.4023743	3.96	0	0
14	12	216	-26.28259041	320.29	0	0
15	12	304	-47.18984475	320.29	0	0
16	12	441	-66.55574043	320.29	0	0
17	13	12	-319.0810466	65.5	0	0
18	15	14	-89.12655971	682	0	0
19	15	91	-21.69903439	320.29	0	0
20	15	230	-9.559589702	320.29	0	0
21	15	369	-58.78894768	320.29	0	0
22	15	473	-11.81739757	320.29	0	0
23	16	14	-83.19467554	596	0	0
24	17	14	-69.54102921	674	0	0
25	17	14	-69.54102921	674	0	0
26	18	14	-19.55034213	340	0	0
27	19	112	-22.05314809	320.29	0	0
28	19	272	-45.41326067	320.29	0	0
29	20	19	-257.3340196	7.53	0	0
30	21	112	-20.45157068	320.29	0	0
31	21	196	-49.39003309	320.29	0	0
32	22	21	-315.0598614	254.15	0	0
33	23	386	-41.92696323	1493.89	0	0
34	23	464	-79.79572295	1493.89	0	0
35	23	471	-142.0252805	1493.89	0	0
36	24	23	-56.6893424	626	0	0
37	24	360	-44.02571102	320.29	0	0
38	25	24	-275.558005	3.56	0	0
39	26	24	-268.1684098	29.46	0	0
40	27	68	-18.57182654	320.29	0	0
41	27	382	-32.34989648	320.29	0	0
42	28	27	-252.3340903	108.61	0	0
43	29	491	-18.57458625	320.29	0	0
44	30	29	-303.2140691	156.98	0	0
45	31	85	-19.63633507	320.29	0	0
46	31	189	-18.24817518	320.29	0	0
47	31	205	-13.35666297	320.29	0	0
48	31	218	-12.58716613	320.29	0	0
49	32	31	-291.6302129	15.7	0	0
50	34	33	-304.5066991	43.35	0	0
51	35	399	-18.47643331	320.29	0	0
52	36	35	-330.0330033	62.87	0	0
53	37	176	-34.27004798	320.29	0	0
54	38	37	-261.5746796	0.18	0	0
55	39	332	-172.8309713	1493.89	0	0
56	39	428	-144.9695564	1493.89	0	0
57	40	39	-39.51007507	428	0	0
58	40	131	-37.47985458	320.29	0	0
59	41	40	-254.906959	97.47	0	0
60	42	191	-17.11742554	320.29	0	0
61	43	42	-320.6155819	7.7	0	0
62	44	1	-19.89772569	320.29	0	0
63	44	200	-51.78395733	320.29	0	0
64	45	44	-257.997936	2.84	0	0
65	46	156	-15.75249677	320.29	0	0
66	47	46	-289.5193978	63	0	0
67	49	48	-3.590277528	57	0	0
68	50	48	-6.113964294	70	0	0
69	51	48	-272.3311547	0.56	0	0
70	52	48	-299.2220227	37.95	0	0
71	53	276	-69.32889628	320.29	0	0
72	54	53	-326.690624	51.27	0	0
73	55	66	-24.05291642	320.29	0	0
74	55	500	-24.32971632	320.29	0	0
75	56	55	-302.1148036	3.15	0	0
76	57	123	-40.93830597	1493.89	0	0
77	58	57	-56.75368899	675	0	0
78	58	57	-56.75368899	675	0	0
79	58	253	-22.97794118	320.29	0	0
80	59	58	-259.8752599	252.93	0	0
81	60	131	-54.92091388	320.29	0	0
82	61	60	-284.2524161	0.32	0	0
83	62	3	-38.31711242	320.29	0	0
84	62	457	-14.32952168	320.29	0	0
85	63	62	-6.115085917	70	0	0
86	64	62	-305.4367746	45.58	0	0
87	65	297	-75.80351728	1493.89	0	0
88	66	65	-32.38341969	405	0	0
89	66	308	-14.50326323	320.29	0	0
90	67	66	-297.7076511	6.71	0	0
91	68	295	-24.39321869	320.29	0	0
92	68	314	-57.69008884	320.29	0	0
93	69	68	-250.1250625	27.64	0	0
94	70	490	-51.25051251	320.29	0	0
95	71	70	-22.36135957	133	0	0
96	72	70	-6.905600442	60	0	0
97	73	70	-3.662601179	49	0	0
98	74	189	-18.48975667	320.29	0	0
99	75	74	-299.4908655	8.81	0	0
100	76	37	-70.64142413	320.29	0	0
101	77	76	-301.8412315	12.16	0	0
102	78	328	-20.06863473	320.29	0	0
103	78	387	-44.23017382	320.29	0	0
104	79	78	-304.9710278	0.52	0	0
105	80	65	-72.60582299	1493.89	0	0
106	81	42	-46.16805171	320.29	0	0
107	81	80	-28.72737719	529	0	0
108	82	80	-32.12335368	628	0	0
109	83	33	-19.69899929	320.29	0	0
110	83	342	-25.30364372	320.29	0	0
111	84	83	-273.5978112	105.41	0	0
112	86	85	-256.344527	30.04	0	0
113	87	141	-56.41112427	320.29	0	0
114	87	143	-28.5363696	320.29	0	0
115	88	87	-280.1905296	7.69	0	0
116	89	187	-49.20775514	320.29	0	0
117	89	457	-12.09687175	320.29	0	0
118	90	89	-258.7991718	10.48	0	0
119	91	133	-20.66073015	320.29	0	0
120	92	91	-276.4722145	104.24	0	0
121	94	93	-304.7851265	8.18	0	0
122	95	170	-49.33885929	320.29	0	0
123	95	369	-25.43493743	320.29	0	0
124	96	95	-307.408546	56.18	0	0
125	98	97	-250.8780733	66.43	0	0
126	99	465	-38.72966692	320.29	0	0
127	100	99	-276.2430939	22.69	0	0
128	101	99	-303.5822708	1.37	0	0
129	102	308	-18.4318207	320.29	0	0
130	103	102	-258.1311306	64.6	0	0
131	104	31	-18.84587841	320.29	0	0
132	104	191	-21.05928188	320.29	0	0
133	105	104	-266.5955745	144.23	0	0
134	106	191	-23.30785008	320.29	0	0
135	107	106	-311.9151591	24.46	0	0
136	108	472	-51.22688387	320.29	0	0
137	108	495	-28.84171666	320.29	0	0
138	109	108	-332.2259136	62.91	0	0
139	110	316	-30.28009084	320.29	0	0
140	111	110	-269.6871629	87.02	0	0
141	112	33	-14.74752242	320.29	0	0
142	112	236	-16.45359264	320.29	0	0
143	112	283	-12.08313195	320.29	0	0
144	112	499	-19.54843124	320.29	0	0
145	113	112	-320.6155819	72.98	0	0
146	114	191	-18.73922495	320.29	0	0
147	114	312	-15.75746116	320.29	0	0
148	115	114	-297.6190476	6.74	0	0
149	116	114	-293.1691586	5.26	0	0
150	117	426	-34.36544211	320.29	0	0
151	118	117	-259.6728123	12.8	0	0
152	119	129	-46.39510068	320.29	0	0
153	120	119	-326.9042171	46.58	0	0
154	121	276	-40.87806074	320.29	0	0
155	121	287	-14.69334979	320.29	0	0
156	122	121	-260.0104004	70.42	0	0
157	124	123	-69.54102921	488	0	0
158	124	260	-53.45021113	320.29	0	0
159	124	369	-14.17072894	320.29	0	0
160	125	123	-24.60629921	346	0	0
161	126	123	-45.68296026	352	0	0
162	127	123	-20.86811352	378	0	0
163	128	123	-63.09148265	391	0	0
164	130	129	-310.4625893	165.98	0	0
165	131	333	-46.75956233	320.29	0	0
166	132	131	-276.6251729	41.59	0	0
167	133	226	-16.92706129	320.29	0	0
168	133	369	-17.71102689	320.29	0	0
169	134	133	-324.3593902	66.01	0	0
170	135	287	-14.40486308	320.29	0	0
171	135	457	-15.87982151	320.29	0	0
172	136	135	-273.2240437	45.59	0	0
173	137	214	-33.37672307	320.29	0	0
174	137	426	-34.73186996	320.29	0	0
175	137	426	-34.73428274	320.3	0	0
176	138	137	-263.9915523	122.92	0	0
177	139	376	-38.91504845	320.29	0	0
178	140	139	-314.2677561	0.36	0	0
179	142	141	-292.6543752	209.78	0	0
180	143	338	-51.52248957	320.29	0	0
181	143	401	-25.66932772	320.29	0	0
182	143	452	-13.81788034	320.29	0	0
183	144	143	-13.05483029	336	0	0
184	144	143	-13.05483029	336	0	0
185	145	143	-29.6735905	322	0	0
186	145	143	-29.6735905	322	0	0
187	146	162	-244.9179525	1493.89	0	0
188	146	195	-230.7869836	1493.89	0	0
189	147	146	-17.96945193	272	0	0
190	148	147	-254.1296061	102.39	0	0
191	149	81	-37.86444529	320.29	0	0
192	150	149	-270.7825616	2.36	0	0
193	151	23	-383.5826621	1493.89	0	0
194	152	151	-49.26108374	570	0	0
195	153	152	-321.3367609	130.11	0	0
196	154	429	-49.13522013	320.29	0	0
197	154	488	-13.61470388	320.29	0	0
198	155	154	-332.7787022	89.97	0	0
199	157	156	-279.4076558	164.26	0	0
200	158	233	-17.88109075	320.29	0	0
201	158	291	-20.28685615	320.29	0	0
202	159	158	-258.1977795	31.35	0	0
203	160	212	-40.56795132	320.29	0	0
204	160	399	-27.15325296	320.29	0	0
205	161	160	-280.2690583	44.84	0	0
206	162	195	-305.3435115	1493.89	0	0
207	162	220	-54.38329345	1493.89	0	0
208	162	232	-131.6829076	1493.89	0	0
209	163	162	-50.45408678	510	0	0
210	163	162	-50.45408678	510	0	0
211	164	163	-250.8151492	174.51	0	0
212	165	123	-318.6743149	1493.89	0	0
213	165	386	-95.94166747	1493.89	0	0
214	166	165	-114.8105626	606	0	0
215	166	228	-22.49971875	320.29	0	0
216	166	289	-49.27564797	320.29	0	0
217	167	165	-46.36068614	411	0	0
218	168	165	-28.17695125	445	0	0
219	169	165	-39.09304144	543	0	0
220	170	226	-23.5388273	320.29	0	0
221	171	170	-264.9708532	20.92	0	0
222	172	244	-31.64657109	320.29	0	0
223	173	172	-319.0810466	4.69	0	0
224	174	172	-329.0556104	12.34	0	0
225	175	220	-62.6566416	1493.89	0	0
226	176	175	-25.92688618	273	0	0
227	177	176	-274.0476843	12.91	0	0
228	178	176	-316.8567807	10.65	0	0
229	179	291	-17.46114894	320.29	0	0
230	179	374	-27.596865	320.29	0	0
231	180	179	-302.8467595	25.21	0	0
232	181	97	-34.80197675	320.29	0	0
233	181	487	-37.84868097	320.29	0	0
234	182	181	-269.179004	145.73	0	0
235	183	247	-52.999788	320.29	0	0
236	183	274	-28.35672763	320.29	0	0
237	184	183	-332.4468085	40.45	0	0
238	185	467	-54.06574394	320.29	0	0
239	186	185	-326.1578604	76.88	0	0
240	187	454	-7.871846342	320.29	0	0
241	188	187	-317.9650238	19.87	0	0
242	190	189	-332.2259136	22.9	0	0
243	191	35	-26.99638248	320.29	0	0
244	191	205	-19.55378268	320.29	0	0
245	191	293	-20.16454267	320.29	0	0
246	192	191	-265.674814	27.24	0	0
247	193	19	-46.89771608	320.29	0	0
248	193	112	-36.3187332	320.29	0	0
249	194	193	-263.0194634	49.31	0	0
250	196	195	-69.3000693	560	0	0
251	197	195	-32.23726628	597	0	0
252	198	195	-45.76659039	527	0	0
253	199	196	-301.9323671	123.99	0	0
254	200	163	-33.37226765	320.29	0	0
255	201	200	-315.0598614	14.82	0	0
256	202	172	-25.56760074	320.29	0	0
257	203	202	-276.3957988	6.57	0	0
258	204	202	-257.1355104	72.65	0	0
259	205	312	-16.1103235	320.29	0	0
260	206	205	-330.2509908	4.37	0	0
261	207	205	-270.2702703	30.41	0	0
262	209	208	-277.7006387	141.36	0	0
263	210	24	-49.15454188	320.29	0	0
264	211	210	-264.3404705	54.3	0	0
265	212	399	-31.14003675	320.29	0	0
266	213	212	-271.3704206	155.03	0	0
267	214	403	-24.6956264	320.29	0	0
268	215	214	-262.2606871	124.11	0	0
269	216	70	-41.99916002	320.29	0	0
270	217	216	-319.5909236	71.72	0	0
271	218	399	-22.91108209	320.29	0	0
272	219	218	-273.4481816	0.6	0	0
273	220	471	-70.39774727	1493.89	0	0
274	221	220	-34.47087211	556	0	0
275	221	447	-26.23363677	320.29	0	0
276	221	478	-34.29943406	320.29	0	0
277	221	493	-30.51292222	320.29	0	0
278	222	220	-44.94382022	228	0	0
279	223	220	-32.65839321	248	0	0
280	224	220	-41.59733777	588	0	0
281	224	220	-41.59733777	588	0	0
282	225	220	-80.51529791	628	0	0
283	225	220	-80.51529791	628	0	0
284	227	226	-298.7750224	8.92	0	0
285	228	468	-21.28927872	320.29	0	0
286	228	474	-16.73668179	320.29	0	0
287	229	228	-278.6291446	77.87	0	0
288	231	230	-5.297451926	65	0	0
289	232	371	-153.0924679	1493.89	0	0
290	232	453	-232.9916123	1493.89	0	0
291	233	53	-46.15313611	320.29	0	0
292	233	232	-48.30917874	628	0	0
293	233	486	-45.95799439	320.29	0	0
294	234	233	-292.8257687	95.68	0	0
295	235	271	-241.7794971	1493.89	0	0
296	235	407	-61.10228523	1493.89	0	0
297	236	106	-33.42804613	320.29	0	0
298	236	235	-35.86800574	507	0	0
299	237	236	-298.6857826	4.32	0	0
300	238	46	-33.23031934	320.29	0	0
301	238	152	-48.33252779	320.29	0	0
302	239	238	-276.3194253	64.09	0	0
303	240	74	-24.58814851	320.29	0	0
304	240	272	-9.361542782	320.29	0	0
305	241	240	-251.0670349	27.17	0	0
306	242	287	-14.7682129	320.29	0	0
307	242	320	-34.39617515	320.29	0	0
308	243	242	-270.1242572	130.7	0	0
309	244	426	-29.46289149	320.29	0	0
310	245	244	-317.158262	15.81	0	0
311	246	332	-74.79431563	1493.89	0	0
312	246	471	-69.57005705	1493.89	0	0
313	247	246	-14.73839352	271	0	0
314	248	246	-18.37897445	336	0	0
315	249	246	-18.42638659	333	0	0
316	250	246	-49.6031746	628	0	0
317	250	246	-49.6031746	628	0	0
318	251	360	-24.06970587	320.29	0	0
319	252	251	-258.8661662	171.55	0	0
320	253	119	-69.68641115	320.29	0	0
321	253	347	-40.83466046	320.29	0	0
322	253	417	-20.44320877	320.29	0	0
323	254	253	-7.433286256	134	0	0
324	255	253	-9.435742593	75	0	0
